门店,门店ID,城市(城市负责人),体检分,权益奖励,近7日服务问题导致的营业额损失(元),本周触犯红线,上周触犯红线
"邂逅花坊鲜花（爱莎花艺店）	","5300045	",内江,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雨露花店1店）	","5300233	",西安,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（小熊花店）	","5300238	",昭通,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花仟朵花艺）	","5311642	",乌鲁木齐,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（喜悦花艺）	","5311643	",南宁,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（唯美花舍）	","5311644	",北京,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（漪花园）	","5311648	",上海,"88.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱尚鲜花婚庆）	","5311649	",上海,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（飞飞诗情花艺）	","5311651	",上海,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花世界）	","5311652	",南通,"88.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（金玉良缘花店）	","5311653	",咸宁,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花缘鲜花）	","5311654	",潍坊,"50.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（东方婚庆花艺）	","5311656	",六安,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（草木人茶艺馆）	","5311657	",北京,"68.0	",--,474,未触犯红线,未触犯红线
"邂逅花坊鲜花（御花园花坊）	","5312166	",仙桃,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（米蘭花店）	","5312249	",池州,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫凤花卉）	","5312252	",萍乡,"90.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（居苑玫瑰苑）	","5312253	",宁波,"46.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花花世界）	","5332324	",榆林,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（紫骍婚纱）	","5332325	",合肥,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（百花苑婚庆）	","5332326	",黄山,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花店）	","5332327	",上海,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（新大陆鲜花婚庆礼仪）	","5332331	",苏州,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（缤纷花店）	","5332334	",乌兰察布,"84.0	",--,189,未触犯红线,未触犯红线
"邂逅花坊鲜花（浓情花艺）	","5332335	",北京,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花木兰）	","5332336	",北京,"57.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花裳）	","5332338	",天津,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心颖花艺）	","5332339	",马鞍山,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（四季花园）	","5332340	",郴州,"78.0	",--,499,未触犯红线,未触犯红线
"邂逅花坊鲜花（米兰花店）	","5332341	",杭州,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（金地花缘鲜花婚庆）	","5332342	",北京,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（喜阳阳花店）	","5332343	",连云港,"53.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱四分之一鲜花蛋糕DIY）	","5332344	",北京,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（联盟鲜花店）	","5332345	",常德,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（沁馨阁花坊婚庆）	","5332348	",徐州,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（千百艺鲜花店）	","5332349	",沈阳,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（品尚鲜花）	","5334439	",南京,"52.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（迷思花店）	","5334527	",无锡,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（婚庆鲜花）	","5334907	",宜春,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（简爱花艺）	","5336276	",北京,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（春城鲜花）	","5336278	",扬州,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（东之卉花艺）	","5336280	",杭州,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（福地花苑）	","5336874	",徐州,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫玫有约花工坊）	","5356259	",廊坊,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫瑰之约）	","5365465	",石家庄,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（蝶兰鲜花）	","5365466	",宿迁,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（静花缘婚庆花艺馆）	","5365707	",福州,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（唐密花卉）	","5365708	",淮南,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（诗情花艺婚庆鲜花坊）	","5377618	",镇江,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（程妮鲜花店）	","5386046	",广州,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（拾木生花）	","5386047	",镇江,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花婚庆）	","5386048	",淮安,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（情之缘）	","5386053	",青岛,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（大花轿婚庆）	","5386054	",常德,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（七彩鲜花）	","5386056	",青岛,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花店）	","5386057	",广州,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（缤纷花艺）	","5386058	",莆田,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花伊坊)	","5386060	",阜阳,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花精灵花店）	","5386154	",保定,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（俪缘花艺）	","5386205	",泰州,"48.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（都市花香）	","5386282	",常德,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（竞花园）	","5386285	",重庆,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（眠花花艺生活馆）	","5400453	",宜昌,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（天缘婚礼）	","5411146	",石家庄,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（奇艳阁花坊）	","5411212	",厦门,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（春田花花）	","5411213	",福州,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（春晖花店）	","5411214	",三明,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（时光花缘）	","5411219	",天津,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（漫花艺）	","5411222	",郴州,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花时光）	","5411223	",郴州,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（罗曼蒂克鲜花婚庆）	","5411224	",衡阳,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（知心花卉）	","5411225	",芜湖,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花样年华）	","5411226	",株洲,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（黄山玫瑰园）	","5411227	",镇江,"63.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（幸福花缘）	","5411228	",青岛,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（艺然花坊）	","5411229	",青岛,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（豆豆花卉）	","5411231	",上海,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（小蜜蜂花店）	","5411233	",宣城,"89.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（乡梦鲜花）	","5411235	",天津,"53.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（温馨花都）	","5411238	",常德,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（漫好阁花艺坊）	","5411239	",无锡,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（情浓婚庆花艺）	","5411242	",淮安,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（思情花艺）	","5411243	",重庆,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鸿运鲜花）	","5417948	",镇江,"47.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一亩花田）	","5417952	",天津,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花时间）	","5417953	",赣州,"56.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（倾心花艺）	","5417954	",合肥,"89.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（佳美花卉）	","5417956	",衡水,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫瑰花语）	","5417958	",天津,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花姿海）	","5418046	",中山,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（美洋有约鲜花）	","5419784	",秦皇岛,"64.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花样年华）	","5419786	",鹤岗,"88.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心意花店喜糖）	","5419787	",常州,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花甜半亩花艺）	","5419788	",成都,"52.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（满天星花坊）	","5419789	",台州,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱情斑马线婚庆花艺）	","5420106	",成都,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（蜜月鲜花婚庆）	","5420108	",东营,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（初心花坊）	","5420109	",亳州,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一品婚纱摄影）	","5420111	",合肥,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（时刻花香）	","5420112	",芜湖,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花喜行）	","5429580	",宿迁,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（名人花坊）	","5429581	",岳阳,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（盛喜花坊）	","5429583	",郴州,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（亲亲花语）	","5429584	",衡阳,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（千禧婚庆花艺）	","5429586	",宜昌,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（万卉源）	","5429587	",北京,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（MONE初见花艺生活馆）	","5429589	",合肥,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（祥和花卉）	","5429591	",天津,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（789花艺）	","5429592	",广州,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花露诗语花店）	","5429594	",厦门,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（喜洋洋婚庆鲜花店）	","5429595	",天津,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（春城鲜花）	","5429596	",扬州,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花不语鲜花绿植）	","5429597	",廊坊,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（青青草花艺）	","5429598	",南昌,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花果园鲜花）	","5438729	",成都,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱吧花屋）	","5444841	",马鞍山,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（普罗旺斯花艺）	","5444842	",扬州,"56.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花叙鲜花）	","5444843	",重庆,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之堂）	","5444844	",乌鲁木齐,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（情缘花艺）	","5444845	",乌鲁木齐,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（紫罗兰园艺鲜花坊）	","5444846	",重庆,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花好月圆）	","5444848	",东莞,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（景澜鲜花庆典）	","5444849	",天津,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雅馨花坊）	","5444851	",株洲,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（小荷花生活馆）	","5444852	",福州,"46.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花汐小铺）	","5444853	",湘潭,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（假日花坊）	","5444854	",长沙,"58.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（创意花店）	","5444855	",南通,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（永盛婚庆）	","5444856	",南通,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（遇见花开）	","5444857	",长沙,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（漫香花坊）	","5444858	",广州,"66.0	",--,0,未触犯红线,未触犯红线
"心艺花店(七夕预定，表白，鲜花)	","5444860	",长沙,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（温馨花坊）	","5444861	",荆门,"54.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花唯美鲜花庆典）	","5444862	",唐山,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱尚鲜花礼品）	","5444863	",佳木斯,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（尚芸阁花艺）	","5444864	",衡阳,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（永香花店）	","5444869	",天津,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（渔陽花艺）	","5444870	",天津,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（完美鲜花）	","5444872	",合肥,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（浪漫花店）	","5444873	",广州,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱的花坊）	","5444875	",合肥,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雅涵花店）	","5444876	",深圳,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（吉祥花艺）	","5444877	",济南,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雅韵鲜花）	","5444880	",长沙,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（翠竹园花艺）	","5444881	",盐城,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（栀子花开）	","5444883	",长沙,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（先花店）	","5444884	",广州,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（浪漫花屋）	","5444885	",荆州,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（阳光婚庆）	","5444887	",郴州,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（原野花艺）	","5444888	",宁德,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（阳光鲜花店）	","5445633	",秦皇岛,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（飘香鲜花婚典）	","5445634	",秦皇岛,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（沐然花艺）	","5445635	",福州,"68.0	",--,399,未触犯红线,未触犯红线
"邂逅花坊鲜花（唯美花舍）	","5445636	",宣城,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（QQ鲜花园艺）	","5445639	",郴州,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心语花苑）	","5445640	",镇江,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（时尚花业）	","5445642	",湘潭,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫瑰之约花店）	","5445643	",岳阳,"63.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（淘花岛花艺坊）	","5445645	",孝感,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花姐鲜花店）	","5460661	",吴忠,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花艺空间）	","5511309	",重庆,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（馨韵子花房）	","5531651	",乌海,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（青青园花坊）	","5531652	",内江,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（银阁花坊）	","5531654	",枣庄,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（蝶恋花艺）	","5531655	",嘉兴,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（克拉迪鲜花）	","5531656	",西安,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之缘鲜花）	","5531658	",临沂,"46.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（如夏花艺）	","5531659	",遂宁,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之尚）	","5531660	",遂宁,"56.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（华苑鲜花）	","5531661	",绵阳,"64.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（柒月拾花）	","5531662	",广元,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（优雅鲜花）	","5531663	",南京,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（彤红花艺）	","5531665	",大同,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花小屋）	","5531670	",运城,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(花语鲜花店）	","5531671	",长治市,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(淼霖花行）	","5531672	",晋中,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（伊人花卉）	","5531673	",蚌埠,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(四季花屋）	","5531675	",宁波,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（几米花艺）	","5531677	",青岛,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（郁金香花店）	","5531679	",烟台,"76.0	",--,0,未触犯红线,未触犯红线
