,供应商ID,供应商名,城市名,门店ID,门店名称,总成交额(元),预计收入(元),有效订单,笔单价(元),顾客实付金额(元),顾客实付笔单价(元),总支出(元),商家补贴(元),商家补贴力度,流失订单,流失订单预计损失(元),用户原因流失订单,配送原因流失订单数,商家原因流失订单数,其他原因流失订单数,商品金额,包装费,配送费,开始日,结束日
717,22267202676,花非花科技（原邂逅花坊）,咸阳,170246086,邂逅花坊（爱浪漫花坊华城国际广场店）,39.8,17.91,1,39.8,19.9,19.9,21.89,19.9,0.5,0,0.0,0,0,0,0,39.8,0,0.0,20201112,20201211
695,22267202676,花非花科技（原邂逅花坊）,咸阳,2036101239,邂逅花坊（晶莹花坊中心街店）,29.0,20.7,1,29.0,20.5,20.5,8.3,6.0,0.21,1,20.5,0,0,1,0,29.0,0,0.0,20201112,20201211
696,22267202676,花非花科技（原邂逅花坊）,崇左,300682432,邂逅花坊（缘庆花艺民生街店）,256.0,112.5,1,256.0,125.0,125.0,143.5,131.0,0.51,0,0.0,0,0,0,0,256.0,0,0.0,20201112,20201211
697,22267202676,花非花科技（原邂逅花坊）,银川,336879278,邂逅花坊（花芊谷花艺长城中路店）,216.0,94.5,1,216.0,105.0,105.0,121.5,111.0,0.51,0,0.0,0,0,0,0,216.0,0,0.0,20201112,20201211
701,22267202676,花非花科技（原邂逅花坊）,东莞,2036895303,邂逅花坊（红运花店花园街店）,118.0,101.7,1,118.0,113.0,113.0,16.3,5.0,0.04,0,0.0,0,0,0,0,118.0,0,0.0,20201112,20201211
702,22267202676,花非花科技（原邂逅花坊）,达州,166924869,邂逅花坊(罗浮广场店),198.0,86.4,1,198.0,96.0,96.0,111.6,102.0,0.52,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
213,22267202676,花非花科技（原邂逅花坊）,邵阳,335754033,邂逅花坊（花无缺花坊迎春路店）,176.2,71.19,1,176.2,76.6,76.6,105.01,97.1,0.55,0,0.0,0,0,0,0,176.2,0,0.0,20201112,20201211
707,22267202676,花非花科技（原邂逅花坊）,青岛,170246073,邂逅花坊（浪漫花都花生活胜利路店）,176.0,76.5,1,176.0,80.5,80.5,99.5,91.0,0.52,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
207,22267202676,花非花科技（原邂逅花坊）,杭州,167744332,邂逅花坊（米兰花店凤起东路店）,88.0,76.5,1,88.0,78.0,78.0,11.5,3.0,0.03,0,0.0,0,0,0,0,88.0,0,0.0,20201112,20201211
242,22267202676,花非花科技（原邂逅花坊）,洛阳,170245983,邂逅花坊（缘来是你鲜花宜人路店）,89.0,72.0,1,89.0,77.0,77.0,17.0,9.0,0.1,0,0.0,0,0,0,0,89.0,0,0.0,20201112,20201211
711,22267202676,花非花科技（原邂逅花坊）,菏泽,2036905305,邂逅花坊（牵手鲜花青年南路店）,2.1,0.0,1,2.1,0.0,0.0,2.1,2.1,1.0,0,0.0,0,0,0,0,2.1,0,0.0,20201112,20201211
249,22267202676,花非花科技（原邂逅花坊）,汕头,167744265,邂逅花坊（金墩园店）,176.0,0.0,1,176.0,83.0,83.0,88.0,88.0,0.5,1,83.0,0,1,0,0,176.0,0,0.0,20201112,20201211
716,22267202676,花非花科技（原邂逅花坊）,哈尔滨,300732227,邂逅花坊（花鸟鱼和平路店）,338.0,149.4,1,338.0,166.0,166.0,188.6,172.0,0.51,0,0.0,0,0,0,0,338.0,0,0.0,20201112,20201211
593,22267202676,花非花科技（原邂逅花坊）,合肥,166924870,邂逅花坊（锦喜汇颖上路店）,92.0,68.2,1,92.0,84.0,84.0,19.8,7.0,0.08,0,0.0,0,0,0,0,88.0,0,4.0,20201112,20201211
591,22267202676,花非花科技（原邂逅花坊）,西安,335784181,邂逅花坊（玫瑰花坊大兴东路店）,76.2,60.48,1,76.2,66.2,66.2,15.72,9.0,0.12,0,0.0,0,0,0,0,76.2,0,0.0,20201112,20201211
778,22267202676,花非花科技（原邂逅花坊）,开封,2036922512,邂逅花坊（香铺鲜花电视塔西路店）,39.8,33.12,1,39.8,34.8,34.8,6.68,3.0,0.08,0,0.0,0,0,0,0,39.8,0,0.0,20201112,20201211
130,22267202676,花非花科技（原邂逅花坊）,营口,2036081704,邂逅花坊（朵朵花艺大石桥市店）,39.8,15.21,1,39.8,16.9,16.9,24.59,22.9,0.58,0,0.0,0,0,0,0,39.8,0,0.0,20201112,20201211
831,22267202676,花非花科技（原邂逅花坊）,宁波,170246072,邂逅花坊（情谊花店孙塘路店）,118.0,0.0,1,118.0,105.0,105.0,12.0,12.0,0.1,1,105.0,1,0,0,0,118.0,0,0.0,20201112,20201211
832,22267202676,花非花科技（原邂逅花坊）,郑州,305115446,邂逅花坊（百花香新华南路店）,198.0,83.7,1,198.0,93.0,93.0,114.3,105.0,0.53,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
292,22267202676,花非花科技（原邂逅花坊）,嘉兴,166924788,艺朵花艺店,88.0,76.5,1,88.0,85.0,85.0,11.5,3.0,0.03,0,0.0,0,0,0,0,88.0,0,0.0,20201112,20201211
549,22267202676,花非花科技（原邂逅花坊）,天津,2043492995,琦琦花艺批发（津滨大道店）,29.9,21.51,1,29.9,22.9,22.9,8.39,6.0,0.2,0,0.0,0,0,0,0,29.9,0,0.0,20201112,20201211
300,22267202676,花非花科技（原邂逅花坊）,南宁,166924708,邂逅花坊（温馨花都兴桂路店）,176.0,80.96,1,176.0,88.0,88.0,95.04,88.0,0.5,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
139,22267202676,花非花科技（原邂逅花坊）,合肥,2043362461,龙凤媒缘婚庆鲜花（瑶海区店）,236.1,100.89,1,236.1,112.1,112.1,135.21,124.0,0.53,0,0.0,0,0,0,0,236.1,0,0.0,20201112,20201211
840,22267202676,花非花科技（原邂逅花坊）,常州,167744237,邂逅花坊（一品佳人花卉店）,198.0,83.7,1,198.0,90.0,90.0,114.3,105.0,0.53,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
303,22267202676,花非花科技（原邂逅花坊）,运城,170246122,邂逅花坊（告白花艺铁路桥南路店）,88.0,0.0,1,88.0,79.5,79.5,3.0,3.0,0.03,1,79.5,0,1,0,0,88.0,0,0.0,20201112,20201211
844,22267202676,花非花科技（原邂逅花坊）,厦门,2043167111,遇见你花店（江头街道店）,176.0,73.8,1,176.0,81.0,81.0,102.2,94.0,0.53,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
846,22267202676,花非花科技（原邂逅花坊）,潍坊,170245903,邂逅花坊（mini花行龙都街店）,29.0,26.1,1,29.0,29.0,29.0,2.9,0.0,0.0,1,0.05,0,0,1,0,29.0,0,0.0,20201112,20201211
847,22267202676,花非花科技（原邂逅花坊）,抚顺,304902548,邂逅花坊（顶好情缘鲜花丹东路店）,168.0,148.5,1,168.0,165.0,165.0,19.5,3.0,0.02,0,0.0,0,0,0,0,168.0,0,0.0,20201112,20201211
137,22267202676,花非花科技（原邂逅花坊）,安阳,2036101242,邂逅花坊（花田千数迎春东街店）,256.0,112.5,1,256.0,125.0,125.0,143.5,131.0,0.51,0,0.0,0,0,0,0,256.0,0,0.0,20201112,20201211
127,22267202676,花非花科技（原邂逅花坊）,许昌,2043378223,心缘婚典（人民路店）,179.1,153.94,1,179.1,171.05,171.05,25.16,8.05,0.04,0,0.0,0,0,0,0,179.1,0,0.0,20201112,20201211
780,22267202676,花非花科技（原邂逅花坊）,海口,2043157290,诗情花艺（大同街道店）,198.0,83.7,1,198.0,93.0,93.0,114.3,105.0,0.53,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
543,22267202676,花非花科技（原邂逅花坊）,天津,2034999436,邂逅花坊（艾昕鲜花彩妆工作室红桥区店）,266.0,116.1,1,266.0,128.0,128.0,149.9,137.0,0.52,0,0.0,0,0,0,0,256.0,10,0.0,20201112,20201211
858,22267202676,花非花科技（原邂逅花坊）,西安,169732248,邂逅花坊（雁塔区枫韵蓝湾店）,99.0,88.32,1,99.0,96.0,96.0,10.68,3.0,0.03,0,0.0,0,0,0,0,99.0,0,0.0,20201112,20201211
304,22267202676,花非花科技（原邂逅花坊）,防城港,169732240,邂逅花坊（爱尚花艺店东门街店）,99.0,83.7,1,99.0,83.0,83.0,15.3,6.0,0.06,0,0.0,0,0,0,0,99.0,0,0.0,20201112,20201211
537,22267202676,花非花科技（原邂逅花坊）,黔南布依族苗族自治州,2042569152,风信子花坊（长寨街道店）,198.1,78.34,1,198.1,84.55,84.55,119.76,111.05,0.56,0,0.0,0,0,0,0,198.1,0,0.0,20201112,20201211
664,22267202676,花非花科技（原邂逅花坊）,阜新,2036935320,邂逅花坊（意中缘花店中华路店）,176.0,76.5,1,176.0,85.0,85.0,99.5,91.0,0.52,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
534,22267202676,花非花科技（原邂逅花坊）,威海,300682443,邂逅花坊（青艺云光中路店）,298.0,131.4,1,298.0,146.0,146.0,166.6,152.0,0.51,1,146.0,0,0,1,0,298.0,0,0.0,20201112,20201211
867,22267202676,花非花科技（原邂逅花坊）,吉安,166924790,邂逅花坊（青原区店）,176.2,79.29,1,176.2,88.1,88.1,96.91,88.1,0.5,0,0.0,0,0,0,0,176.2,0,0.0,20201112,20201211
868,22267202676,花非花科技（原邂逅花坊）,怀化,335797379,邂逅花坊（花中花沅陵县店）,198.0,86.4,1,198.0,96.0,96.0,111.6,102.0,0.52,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
530,22267202676,花非花科技（原邂逅花坊）,潍坊,300692759,邂逅花坊（韦爵爷最懂女人的花店金马路店）,69.0,62.1,1,69.0,69.0,69.0,6.9,0.0,0.0,0,0.0,0,0,0,0,69.0,0,0.0,20201112,20201211
870,22267202676,花非花科技（原邂逅花坊）,郑州,169732198,邂逅花坊（茉莉鲜花郑汴路店）,29.0,26.1,1,29.0,29.0,29.0,2.9,0.0,0.0,0,0.0,0,0,0,0,29.0,0,0.0,20201112,20201211
118,22267202676,花非花科技（原邂逅花坊）,天津,169732200,邂逅花坊（一亩花田丁字沽一号路店）,168.0,148.5,1,168.0,165.0,165.0,19.5,3.0,0.02,0,0.0,0,0,0,0,168.0,0,0.0,20201112,20201211
306,22267202676,花非花科技（原邂逅花坊）,洛阳,2036835234,邂逅花坊（花坞中州东路店）,88.0,79.2,1,88.0,88.0,88.0,8.8,0.0,0.0,1,83.0,1,0,0,0,88.0,0,0.0,20201112,20201211
145,22267202676,花非花科技（原邂逅花坊）,邵阳,335784186,邂逅花坊（花店双清区店）,59.0,47.7,1,59.0,49.5,49.5,11.3,6.0,0.1,0,0.0,0,0,0,0,59.0,0,0.0,20201112,20201211
291,22267202676,花非花科技（原邂逅花坊）,曲靖,2042449183,锦绣花卉（西华路店）,176.1,71.19,1,176.1,76.6,76.6,104.91,97.0,0.55,0,0.0,0,0,0,0,176.1,0,0.0,20201112,20201211
555,22267202676,花非花科技（原邂逅花坊）,龙岩,336839490,邂逅花坊（妙妙花店登高中路店）,29.0,26.1,1,29.0,29.0,29.0,2.9,0.0,0.0,0,0.0,0,0,0,0,29.0,0,0.0,20201112,20201211
556,22267202676,花非花科技（原邂逅花坊）,桂林,166924806,邂逅花坊（阳光花雨骖鸾路店）,19.9,9.81,1,19.9,9.9,9.9,10.09,9.0,0.45,0,0.0,0,0,0,0,19.9,0,0.0,20201112,20201211
180,22267202676,花非花科技（原邂逅花坊）,丽江,2043368137,四季花坊（祥和路店）,176.2,67.59,1,176.2,75.1,75.1,108.61,101.1,0.57,0,0.0,0,0,0,0,176.2,0,0.0,20201112,20201211
584,22267202676,花非花科技（原邂逅花坊）,广州,170245931,邂逅花坊（桥街大北路店）,99.0,74.7,1,99.0,83.0,83.0,24.3,16.0,0.16,0,0.0,0,0,0,0,99.0,0,0.0,20201112,20201211
177,22267202676,花非花科技（原邂逅花坊）,长春,167744241,邂逅花坊（晨宇科技城店）,161.0,67.5,1,161.0,72.5,72.5,93.5,86.0,0.53,0,0.0,0,0,0,0,156.0,0,5.0,20201112,20201211
582,22267202676,花非花科技（原邂逅花坊）,怀化,336762148,邂逅花坊（遇见花开精品酒店芷江镇店）,168.0,148.5,1,168.0,165.0,165.0,19.5,3.0,0.02,0,0.0,0,0,0,0,168.0,0,0.0,20201112,20201211
788,22267202676,花非花科技（原邂逅花坊）,安顺,304982533,邂逅花坊（幸福花艺迎宾大道店）,338.0,146.7,1,338.0,161.0,161.0,191.3,175.0,0.52,0,0.0,0,0,0,0,338.0,0,0.0,20201112,20201211
789,22267202676,花非花科技（原邂逅花坊）,武汉,167987377,邂逅花坊（美城花坊和平大道店）,89.0,69.3,1,89.0,76.0,76.0,19.7,12.0,0.13,0,0.0,0,0,0,0,89.0,0,0.0,20201112,20201211
790,22267202676,花非花科技（原邂逅花坊）,常德,169732244,邂逅花坊（晴天花坊迎宾社区店）,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,1,29.0,0,1,0,0,176.0,0,0.0,20201112,20201211
791,22267202676,花非花科技（原邂逅花坊）,合肥,170245973,邂逅花坊（雅丽花店太湖西路店）,69.0,54.0,1,69.0,59.0,59.0,15.0,9.0,0.13,0,0.0,0,0,0,0,69.0,0,0.0,20201112,20201211
580,22267202676,花非花科技（原邂逅花坊）,成都,170246005,邂逅花坊（天添花屋柳城迎晖路店）,216.0,94.5,1,216.0,105.0,105.0,121.5,111.0,0.51,0,0.0,0,0,0,0,216.0,0,0.0,20201112,20201211
578,22267202676,花非花科技（原邂逅花坊）,阜阳,166924954,邂逅花坊（八度花艺颍河西路店）,176.0,73.8,1,176.0,79.5,79.5,102.2,94.0,0.53,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
797,22267202676,花非花科技（原邂逅花坊）,唐山,335744167,邂逅花坊（唯一鲜花礼品西街路店）,179.0,150.3,1,179.0,164.5,164.5,28.7,12.0,0.07,0,0.0,0,0,0,0,179.0,0,0.0,20201112,20201211
169,22267202676,花非花科技（原邂逅花坊）,白银,304982534,邂逅花坊（鲜花礼品公园路店）,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
575,22267202676,花非花科技（原邂逅花坊）,赣州,2043147290,莎莎花艺（镇潭口大道店）,216.0,94.5,1,216.0,105.0,105.0,121.5,111.0,0.51,1,88.1,1,0,0,0,216.0,0,0.0,20201112,20201211
803,22267202676,花非花科技（原邂逅花坊）,佛山,300702812,邂逅花坊（花阁金华路店）,99.0,86.4,1,99.0,96.0,96.0,12.6,3.0,0.03,0,0.0,0,0,0,0,99.0,0,0.0,20201112,20201211
573,22267202676,花非花科技（原邂逅花坊）,肇庆,2043372403,花语花艺（星湖东路店）,256.0,112.5,1,256.0,125.0,125.0,143.5,131.0,0.51,1,99.0,0,0,1,0,256.0,0,0.0,20201112,20201211
567,22267202676,花非花科技（原邂逅花坊）,洛阳,304952588,邂逅花坊（老大鲜花新村花卉市场店）,179.0,155.7,1,179.0,173.0,173.0,23.3,6.0,0.03,0,0.0,0,0,0,0,179.0,0,0.0,20201112,20201211
809,22267202676,花非花科技（原邂逅花坊）,湛江,300702347,邂逅花坊（春季花艺乐山路店）,39.0,32.4,1,39.0,34.8,34.8,6.6,3.0,0.08,0,0.0,0,0,0,0,39.0,0,0.0,20201112,20201211
563,22267202676,花非花科技（原邂逅花坊）,六安,336992445,馨丽花店（解放南路店）,88.0,71.1,1,88.0,73.5,73.5,16.9,9.0,0.1,0,0.0,0,0,0,0,88.0,0,0.0,20201112,20201211
814,22267202676,花非花科技（原邂逅花坊）,兰州,300742563,邂逅花坊（天缘鲜花彭家坪路店）,118.0,103.5,1,118.0,115.0,115.0,14.5,3.0,0.03,0,0.0,0,0,0,0,118.0,0,0.0,20201112,20201211
815,22267202676,花非花科技（原邂逅花坊）,鹰潭,170246118,邂逅花坊（鑫美花卉五洲路店）,278.0,119.7,1,278.0,133.0,133.0,158.3,145.0,0.52,0,0.0,0,0,0,0,278.0,0,0.0,20201112,20201211
816,22267202676,花非花科技（原邂逅花坊）,阿克苏地区,2042499364,美丽心情鲜花超市（团结路店）,69.0,62.1,1,69.0,69.0,69.0,6.9,0.0,0.0,0,0.0,0,0,0,0,69.0,0,0.0,20201112,20201211
557,22267202676,花非花科技（原邂逅花坊）,合肥,336982526,心约花店（汶水路店）,219.0,194.12,1,219.0,211.0,211.0,24.88,8.0,0.04,0,0.0,0,0,0,0,219.0,0,0.0,20201112,20201211
819,22267202676,花非花科技（原邂逅花坊）,吉林,171029607,邂逅花坊（恒山路店）,156.0,70.2,1,156.0,78.0,78.0,85.8,78.0,0.5,1,53.0,1,0,0,0,156.0,0,0.0,20201112,20201211
154,22267202676,花非花科技（原邂逅花坊）,张家口,170246042,邂逅花坊（茗花坊鲜花建国路店）,99.0,76.5,1,99.0,85.0,85.0,22.5,14.0,0.14,0,0.0,0,0,0,0,99.0,0,0.0,20201112,20201211
153,22267202676,花非花科技（原邂逅花坊）,西宁,335724253,邂逅花坊（海丰鲜花行宏觉寺街店）,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
123,22267202676,花非花科技（原邂逅花坊）,厦门,304982532,邂逅花坊（花语花卉集美区店）,198.0,73.8,1,198.0,80.0,80.0,124.2,116.0,0.59,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
