,Unnamed: 0,供应商ID,供应商名,城市名,门店ID,门店名称,总成交额(元),预计收入(元),有效订单,笔单价(元),顾客实付金额(元),顾客实付笔单价(元),总支出(元),商家补贴(元),商家补贴力度,流失订单,流失订单预计损失(元),用户原因流失订单,配送原因流失订单数,商家原因流失订单数,其他原因流失订单数,商品金额,包装费,配送费,开始日,结束日
115,245,22267202676,花非花科技（原邂逅花坊）,北京,2043147288,似锦鲜花（沙河镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,94.0,0,0,1,0,0.0,0,0.0,20201001,20201031
116,247,22267202676,花非花科技（原邂逅花坊）,贵阳,300742114,邂逅花坊（心愿屋花店1乌金路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
117,248,22267202676,花非花科技（原邂逅花坊）,上饶,2043167124,情怀屯花艺（七六路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
118,252,22267202676,花非花科技（原邂逅花坊）,菏泽,2042489213,花样屋（麒麟大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
119,255,22267202676,花非花科技（原邂逅花坊）,牡丹江,304952573,邂逅花坊（俊杰鲜花会晤路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
120,257,22267202676,花非花科技（原邂逅花坊）,安阳,2034999431,邂逅花坊（鲜花婚庆解放大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
121,258,22267202676,花非花科技（原邂逅花坊）,吕梁,2042459199,新颖鲜花坊（胜利路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
122,259,22267202676,花非花科技（原邂逅花坊）,苏州,170245979,邂逅花坊（花开半夏鲜花桃园路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
123,263,22267202676,花非花科技（原邂逅花坊）,淄博,2036845296,邂逅花坊（浪漫花艺人民路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
124,266,22267202676,花非花科技（原邂逅花坊）,仙桃,167744247,邂逅花坊（御花园花坊店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
125,267,22267202676,花非花科技（原邂逅花坊）,平顶山,170246091,邂逅花坊（佳甜鲜花建设路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
126,268,22267202676,花非花科技（原邂逅花坊）,东营,304892604,邂逅花坊（心意鲜花淄博路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
127,270,22267202676,花非花科技（原邂逅花坊）,营口,2042579200,万有婚庆鲜花站（前区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
128,272,22267202676,花非花科技（原邂逅花坊）,丹东,2036845298,邂逅花坊（幸福婚庆邓铁梅路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
129,273,22267202676,花非花科技（原邂逅花坊）,吕梁,300742109,邂逅花坊（红玫瑰店兴华路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
130,275,22267202676,花非花科技（原邂逅花坊）,大庆,304942589,邂逅花坊（花之韵鲜花昆仑店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
131,276,22267202676,花非花科技（原邂逅花坊）,梅州,166924809,邂逅花坊（彬芳大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
132,279,22267202676,花非花科技（原邂逅花坊）,赤峰,500957485,韦爵爷鲜花（新化路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
133,280,22267202676,花非花科技（原邂逅花坊）,防城港,169732240,邂逅花坊（爱尚花艺店东门街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
134,281,22267202676,花非花科技（原邂逅花坊）,成都,335727427,邂逅花坊（花创花艺设计神仙树北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
135,282,22267202676,花非花科技（原邂逅花坊）,镇江,166924828,邂逅花坊（心语花苑润州区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
136,284,22267202676,花非花科技（原邂逅花坊）,成都,170246099,邂逅花坊（爱情斑马线花艺金兴北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,104.0,1,0,0,0,0.0,0,0.0,20201001,20201031
137,285,22267202676,花非花科技（原邂逅花坊）,北京,336586851,邂逅花坊（美之纯石景山区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
138,287,22267202676,花非花科技（原邂逅花坊）,西安,166924932,邂逅花坊（红玫瑰婚庆鲜花丰镐西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
139,288,22267202676,花非花科技（原邂逅花坊）,濮阳,2036825266,邂逅花坊（世锦鲜花华龙区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
140,292,22267202676,花非花科技（原邂逅花坊）,南京,2042489208,先花店（仙林街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,94.0,1,0,0,0,0.0,0,0.0,20201001,20201031
141,294,22267202676,花非花科技（原邂逅花坊）,抚州,336809801,邂逅花坊（慧云花店新建路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
142,295,22267202676,花非花科技（原邂逅花坊）,吐鲁番,300673086,邂逅花坊（楼兰花卉老城南路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
143,296,22267202676,花非花科技（原邂逅花坊）,文山壮族苗族自治州,2043137375,我家花店（安平西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
144,297,22267202676,花非花科技（原邂逅花坊）,嘉兴,304902555,邂逅花坊（蝶恋花艺南溪西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
145,298,22267202676,花非花科技（原邂逅花坊）,合肥,2043362461,龙凤媒缘婚庆鲜花（瑶海区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
146,299,22267202676,花非花科技（原邂逅花坊）,泉州,336742230,邂逅花坊（天天鲜花鲤中街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
147,301,22267202676,花非花科技（原邂逅花坊）,黔西南布依族苗族自治州,300742567,邂逅花坊（幸福花艺育才路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
148,303,22267202676,花非花科技（原邂逅花坊）,莆田,166924843,邂逅花坊（缤纷花艺学园南街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
149,305,22267202676,花非花科技（原邂逅花坊）,苏州,336942780,纤纤花卉（兴浦街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,208.0,0,0,2,0,0.0,0,0.0,20201001,20201031
150,309,22267202676,花非花科技（原邂逅花坊）,昆明,169732190,邂逅花坊（百合鲜花龙泉路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
151,311,22267202676,花非花科技（原邂逅花坊）,邵阳,335784186,邂逅花坊（花店双清区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
152,312,22267202676,花非花科技（原邂逅花坊）,大连,336829548,邂逅花坊（七彩花坊黄河路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
153,313,22267202676,花非花科技（原邂逅花坊）,太原,166924941,邂逅花坊（东路家园店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
154,314,22267202676,花非花科技（原邂逅花坊）,乐山,170246074,邂逅花坊（浪漫满屋鲜花茶花路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
155,315,22267202676,花非花科技（原邂逅花坊）,晋城,2042489183,花香居花艺馆（金村镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
156,319,22267202676,花非花科技（原邂逅花坊）,牡丹江,170245975,邂逅花坊（尚品花艺鲜花东四条路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
157,320,22267202676,花非花科技（原邂逅花坊）,西宁,335724253,邂逅花坊（海丰鲜花行宏觉寺街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
158,322,22267202676,花非花科技（原邂逅花坊）,开封,336626834,邂逅花坊（七彩鲜花市辖区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
159,324,22267202676,花非花科技（原邂逅花坊）,昌吉回族自治州,167744319,邂逅花坊（吉木萨尔满城路）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
160,326,22267202676,花非花科技（原邂逅花坊）,深圳,167744308,邂逅花坊（工业九路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
161,327,22267202676,花非花科技（原邂逅花坊）,文山壮族苗族自治州,2043368128,中赫花艺（卧龙街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
162,328,22267202676,花非花科技（原邂逅花坊）,福州,166924651,邂逅花坊（小荷花生活馆西洪路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
163,330,22267202676,花非花科技（原邂逅花坊）,淮北,170245948,邂逅花坊（青藤屋花店鹰山北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
164,331,22267202676,花非花科技（原邂逅花坊）,宁波,337012235,绿草地鲜花坊（镇中路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
165,332,22267202676,花非花科技（原邂逅花坊）,银川,305225286,邂逅花坊（花企画上海西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
166,334,22267202676,花非花科技（原邂逅花坊）,淄博,170245919,邂逅花坊（郁金香鲜花店般阳路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
167,335,22267202676,花非花科技（原邂逅花坊）,镇江,170246015,邂逅花坊（伊恋鲜花学府路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
168,336,22267202676,花非花科技（原邂逅花坊）,吉林,304902553,邂逅花坊（晓晓鲜花婚庆北京路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
169,337,22267202676,花非花科技（原邂逅花坊）,镇江,300702337,邂逅花坊（九里禹山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
170,338,22267202676,花非花科技（原邂逅花坊）,张家界,166924958,邂逅花坊（春浓花园古庸路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
171,341,22267202676,花非花科技（原邂逅花坊）,张家口,170245908,邂逅花坊（沁香霞轩花店白山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
172,342,22267202676,花非花科技（原邂逅花坊）,天津,169732200,邂逅花坊（一亩花田丁字沽一号路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
173,344,22267202676,花非花科技（原邂逅花坊）,亳州,300672440,邂逅花坊（花里花店魏武大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
174,348,22267202676,花非花科技（原邂逅花坊）,南昌,2042489231,花述鲜花绿植生活馆（顺外路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
175,354,22267202676,花非花科技（原邂逅花坊）,泸州,166924970,时光花缘,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
176,356,22267202676,花非花科技（原邂逅花坊）,厦门,304982532,邂逅花坊（花语花卉集美区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
177,357,22267202676,花非花科技（原邂逅花坊）,贵阳,336962669,永祥花坊（小河区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
178,359,22267202676,花非花科技（原邂逅花坊）,岳阳,2042449185,天缘鲜花（岳阳楼区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
179,360,22267202676,花非花科技（原邂逅花坊）,济南,166924680,邂逅花坊（伊人花店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
180,361,22267202676,花非花科技（原邂逅花坊）,常州,171029592,邂逅花坊（艺佳花坊古方新村店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
181,364,22267202676,花非花科技（原邂逅花坊）,重庆,336962660,雅艺花坊（人民东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
182,365,22267202676,花非花科技（原邂逅花坊）,厦门,2043157297,花与美（新民镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
183,368,22267202676,花非花科技（原邂逅花坊）,上海,2042579210,名花有主（新凤中路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
184,369,22267202676,花非花科技（原邂逅花坊）,平顶山,169732258,邂逅花坊（四季花业光明路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
185,371,22267202676,花非花科技（原邂逅花坊）,天津,2036171153,邂逅花坊（八八花艺津南区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
186,376,22267202676,花非花科技（原邂逅花坊）,中卫,336829551,邂逅花坊（天赐花艺沙坡头区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
187,377,22267202676,花非花科技（原邂逅花坊）,株洲,170245941,邂逅花坊（花元素花艺中国动力谷店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
188,378,22267202676,花非花科技（原邂逅花坊）,曲靖,2042449183,锦绣花卉（西华路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
189,379,22267202676,花非花科技（原邂逅花坊）,洛阳,2035009477,邂逅花坊（温馨花店天津路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
190,380,22267202676,花非花科技（原邂逅花坊）,天津,2036932690,邂逅花坊（渤海婚庆鲜花石油街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
191,382,22267202676,花非花科技（原邂逅花坊）,周口,2042449181,芳草地鲜花店（长平路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
192,383,22267202676,花非花科技（原邂逅花坊）,上饶,2043482917,花开花花艺（冰溪街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
193,384,22267202676,花非花科技（原邂逅花坊）,大连,2036822599,邂逅花坊（七色鲜花普兰店市店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
194,385,22267202676,花非花科技（原邂逅花坊）,徐州,166924921,邂逅花坊(沁馨阁花坊泰隆店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
195,386,22267202676,花非花科技（原邂逅花坊）,秦皇岛,166924848,邂逅花坊(山海关店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
196,387,22267202676,花非花科技（原邂逅花坊）,鞍山,170245898,邂逅花坊（百迎花时方中街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
197,388,22267202676,花非花科技（原邂逅花坊）,遂宁,167744329,邂逅花坊（开发区川中市场点）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
198,390,22267202676,花非花科技（原邂逅花坊）,邵阳,335754033,邂逅花坊（花无缺花坊迎春路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
199,392,22267202676,花非花科技（原邂逅花坊）,青岛,169732194,邂逅花坊（唯美鲜花红旗路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
200,393,22267202676,花非花科技（原邂逅花坊）,金华,170246012,邂逅花坊（鸿喜花坊金瓯路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
201,395,22267202676,花非花科技（原邂逅花坊）,白银,170245969,邂逅花坊（宝积路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
202,397,22267202676,花非花科技（原邂逅花坊）,温州,170245962,邂逅花坊（喜进门花艺上江小区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
203,398,22267202676,花非花科技（原邂逅花坊）,长沙,170246115,邂逅花坊（米蘭花坊湘龙街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
204,399,22267202676,花非花科技（原邂逅花坊）,石家庄,300742565,邂逅花坊（万花丛婚庆中山东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
205,404,22267202676,花非花科技（原邂逅花坊）,金华,166924650,邂逅花坊（佛堂镇大成路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
206,405,22267202676,花非花科技（原邂逅花坊）,长沙,169732260,邂逅花坊（淘花源芙蓉中路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
207,408,22267202676,花非花科技（原邂逅花坊）,淄博,335776281,邂逅花坊（小芳鲜花潘南西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
208,409,22267202676,花非花科技（原邂逅花坊）,安阳,2036171152,邂逅花坊（壹捌捌188花艺滑台路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
209,410,22267202676,花非花科技（原邂逅花坊）,衡阳,2043368130,艾语花艺（南岳区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
210,411,22267202676,花非花科技（原邂逅花坊）,株洲,169732211,邂逅花坊（雅馨花坊泰山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
211,412,22267202676,花非花科技（原邂逅花坊）,徐州,300742116,邂逅花坊（伊爱花艺镇平街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
212,413,22267202676,花非花科技（原邂逅花坊）,呼和浩特,166924917,邂逅花坊（朵兰花坊成吉思汗大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
213,414,22267202676,花非花科技（原邂逅花坊）,玉林,170246078,邂逅花坊（希希花坊城西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
214,415,22267202676,花非花科技（原邂逅花坊）,营口,170246025,邂逅花坊（雅景花艺蟠龙街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
215,416,22267202676,花非花科技（原邂逅花坊）,安阳,166924827,邂逅花坊（艺博花艺店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
216,418,22267202676,花非花科技（原邂逅花坊）,阜新,2036935320,邂逅花坊（意中缘花店中华路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
217,420,22267202676,花非花科技（原邂逅花坊）,安阳,336829554,邂逅花坊（思情花艺枣乡大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
218,421,22267202676,花非花科技（原邂逅花坊）,延边,335717238,邂逅花坊（花度花艺大宇路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
219,423,22267202676,花非花科技（原邂逅花坊）,南充,2043127346,四季花坊（柳林路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
220,424,22267202676,花非花科技（原邂逅花坊）,成都,300742117,邂逅花坊（百花派东街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
221,425,22267202676,花非花科技（原邂逅花坊）,重庆,2043378230,有间花店（人民西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
222,428,22267202676,花非花科技（原邂逅花坊）,长沙,170245902,邂逅花坊（初心花艺朝晖路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
223,429,22267202676,花非花科技（原邂逅花坊）,上海,304992579,邂逅花坊（鲜花谷花艺洪庙路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
224,431,22267202676,花非花科技（原邂逅花坊）,遂宁,2043372406,繁花（赤城镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
225,433,22267202676,花非花科技（原邂逅花坊）,长春,166924898,邂逅花坊（花花世界华山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
226,434,22267202676,花非花科技（原邂逅花坊）,遂宁,169732215,邂逅花坊（如夏花艺南兴街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
227,435,22267202676,花非花科技（原邂逅花坊）,昌吉回族自治州,166924759,邂逅花坊(爱尚鲜花青年北路店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
228,436,22267202676,花非花科技（原邂逅花坊）,伊犁哈萨克自治州,167739008,邂逅花坊(四川路店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
229,437,22267202676,花非花科技（原邂逅花坊）,吉安,166924892,邂逅花坊（喜相逢婚庆店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
