订单编号,下单时间,店铺名称,店铺ID,店铺所在城市,订单总金额（元）,退款金额（元）,退款商品,商家服务问题
"92953251165886577	","2020-08-25 17:46:31	","美家鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295325	","岳阳	","259.00	","0.00	",,"用户催单；	"
"90433172718691708	","2020-08-25 12:00:09	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","259.00	","0.00	",,"用户催单；	"
"93520763982058332	","2020-08-25 11:40:32	","花仙子鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9352076	","西安	","329.00	","0.00	",,"用户催单；	"
"92238720408368023	","2020-08-25 08:26:34	","天天花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9223872	","郴州	","259.00	","0.00	",,"用户催单；	"
"92953250678856768	","2020-08-25 18:24:03	","美家鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295325	","岳阳	","1319.00	","0.00	",,"用户催单；	"
"93520763123430734	","2020-08-25 12:20:34	","花仙子鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9352076	","西安	","259.00	","0.00	",,"用户催单；	"
"90433170890902196	","2020-08-25 13:15:04	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","269.00	","0.00	",,"用户催单；	"
"92288651223213925	","2020-08-25 13:47:06	","花知语婚典鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9228865	","龙岩	","259.00	","0.00	",,"用户催单；	"
"92979470358768070	","2020-08-25 09:02:45	","丰颖花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9297947	","辽源	","329.00	","0.00	",,"用户催单；	"
"93520762342655417	","2020-08-25 12:30:11	","花仙子鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9352076	","西安	","259.00	","0.00	",,"用户催单；	"
"90433173774986605	","2020-08-25 13:22:18	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","259.00	","0.00	",,"用户催单；	"
"92288654016847411	","2020-08-25 13:52:21	","花知语婚典鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9228865	","龙岩	","259.00	","0.00	",,"用户催单；	"
"93520763605089781	","2020-08-25 12:57:41	","花仙子鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9352076	","西安	","269.00	","0.00	",,"用户催单；	"
"93146061269807160	","2020-08-24 14:30:57	","茂业花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314606	","湘西土家族苗族自治州	","259.00	","0.00	",,"用户催单；	"
"92288653968253920	","2020-08-25 14:10:33	","花知语婚典鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9228865	","龙岩	","259.00	","0.00	",,"用户催单；	"
"90433172454686031	","2020-08-25 13:32:52	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","309.00	","0.00	",,"用户催单；	"
"93520763774986605	","2020-08-25 13:08:06	","花仙子鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9352076	","西安	","519.00	","519.00	","【不离不弃】36枝红玫瑰+1只小熊鲜花礼盒*数量1	","用户催单；	"
"93146062386186755	","2020-08-25 09:35:24	","茂业花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314606	","湘西土家族苗族自治州	","259.00	","0.00	",,"用户催单；	"
"92288653774986605	","2020-08-25 14:20:53	","花知语婚典鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9228865	","龙岩	","259.00	","0.00	",,"用户催单；	"
"93524242386186755	","2020-08-25 16:00:31	","尚品花坊（艾尚花语鲜花店）	","9352424	","上饶	","329.00	","0.00	",,"用户催单；	"
"93146061795091754	","2020-08-25 09:59:06	","茂业花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314606	","湘西土家族苗族自治州	","259.00	","0.00	",,"用户催单；	"
"90433172118209784	","2020-08-25 13:39:04	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","259.00	","0.00	",,"用户催单；	"
"92288651069511785	","2020-08-25 14:21:35	","花知语婚典鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9228865	","龙岩	","259.00	","0.00	",,"用户催单；	"
"93552733213192828	","2020-08-25 17:29:35	","花香时刻鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9355273	","西安	","559.00	","559.00	","【盛情满满】33枝红玫瑰鲜花网红款抱抱桶*数量1	","缺货导致退款；	"
"93146062141837702	","2020-08-25 10:22:23	","茂业花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314606	","湘西土家族苗族自治州	","259.00	","0.00	",,"用户催单；	"
"92288652529093535	","2020-08-25 15:06:28	","花知语婚典鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9228865	","龙岩	","499.00	","0.00	",,"用户催单；	"
"90433170062270945	","2020-08-25 14:05:26	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","329.00	","329.00	","【痴爱】19枝粉玫瑰+2只小熊鲜花礼盒*数量1	","商家超时未接单；	"
"93146064016847411	","2020-08-25 10:43:55	","茂业花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314606	","湘西土家族苗族自治州	","269.00	","0.00	",,"用户催单；	"
"92288653152492135	","2020-08-25 18:34:19	","花知语婚典鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9228865	","龙岩	","329.00	","0.00	",,"用户催单；	"
"93552733982058332	","2020-08-25 20:54:04	","花香时刻鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9355273	","西安	","549.00	","0.00	",,"用户催单；	"
"90433170312975728	","2020-08-25 14:35:03	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","329.00	","0.00	",,"用户催单；	"
"92578210358768070	","2020-08-25 07:58:46	","姐妹鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9257821	","绥化	","329.00	","0.00	",,"用户催单；	"
"93146061294596594	","2020-08-25 12:12:43	","茂业花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314606	","湘西土家族苗族自治州	","259.00	","0.00	",,"用户催单；	"
"93648213382704585	","2020-08-25 15:43:36	","郁花缘鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9364821	","青岛	","509.00	","0.00	",,"拣货超时；	"
"92578213213192828	","2020-08-25 08:34:49	","姐妹鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9257821	","绥化	","259.00	","0.00	",,"用户催单；	"
"90433204016847411	","2020-08-25 16:52:04	","花企网婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043320	","泉州	","259.00	","259.00	","【清新海歌】11枝香槟玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家少送错送；	"
"93146063982058332	","2020-08-25 12:17:40	","茂业花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314606	","湘西土家族苗族自治州	","259.00	","0.00	",,"用户催单；	"
"92578212342655417	","2020-08-25 09:09:11	","姐妹鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9257821	","绥化	","259.00	","0.00	",,"用户催单；	"
"93660911037470912	","2020-08-24 22:30:54	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","259.00	","259.00	","【爱如初恋】11枝红玫瑰鲜花花束*数量1	","商家少送错送；	"
"93146072386186755	","2020-08-25 11:38:56	","如意花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314607	","南阳	","299.00	","0.00	",,"用户催单；	"
"92578213774986605	","2020-08-25 10:47:11	","姐妹鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9257821	","绥化	","259.00	","0.00	",,"用户催单；	"
"93660912747374586	","2020-08-24 22:36:55	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","259.00	","0.00	",,"用户催单；	"
"92578212118209784	","2020-08-25 11:29:37	","姐妹鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9257821	","绥化	","259.00	","0.00	",,"用户催单；	"
"90433201294596594	","2020-08-25 17:46:23	","花企网婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043320	","泉州	","259.00	","259.00	","【爱的骑士】11枝香槟玫瑰鲜花礼盒*数量1	","商家少送错送；	"
"93146083774986605	","2020-08-25 13:32:06	","欣然鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314608	","唐山	","269.00	","0.00	",,"用户催单；	"
"92578210428454022	","2020-08-25 11:53:47	","姐妹鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9257821	","绥化	","269.00	","0.00	",,"用户催单；	"
"93146082118209784	","2020-08-25 13:57:43	","欣然鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314608	","唐山	","259.00	","0.00	",,"用户催单；	"
"90433203982058332	","2020-08-25 18:05:18	","花企网婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043320	","泉州	","259.00	","0.00	",,"用户催单；	"
"90439963892506751	","2020-08-25 08:56:44	","花间时光(七夕节预定,生日鲜花，表白鲜花)	","9043996	","许昌	","259.00	","0.00	",,"用户催单；	"
"93146081165886577	","2020-08-25 16:11:38	","欣然鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314608	","唐山	","259.00	","259.00	","【幸福时光】11枝粉玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家拒单；	"
"91279950408368023	","2020-08-25 08:53:45	","柔怡鲜花鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9127995	","烟台	","279.00	","279.00	","【怦然心动】11枝红玫瑰鲜花网红礼盒-七夕节表白鲜花*数量1 + 【许愿灯】点亮人生  单拍不送*数量1	","商家拒单；	"
"90433203968253920	","2020-08-25 18:14:16	","花企网婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043320	","泉州	","259.00	","0.00	",,"用户催单；	"
"93193513382704585	","2020-08-25 09:01:34	","花间集鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9319351	","恩施土家族苗族自治州	","259.00	","0.00	",,"用户催单；	"
"92211811677285159	","2020-08-25 08:12:40	","花鲜阁鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9221181	","合肥	","519.00	","0.00	",,"用户催单；	"
"90433200372010069	","2020-08-25 19:59:44	","花企网婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043320	","泉州	","259.00	","0.00	",,"用户催单；	"
"93660913470084206	","2020-08-25 00:12:13	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","259.00	","259.00	","【四块五的妞】11枝红玫瑰鲜花礼盒-七夕节表白鲜花*数量1	","用户催单；	"
"92211813382704585	","2020-08-25 09:00:01	","花鲜阁鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9221181	","合肥	","259.00	","0.00	",,"用户催单；	"
"93193514016847411	","2020-08-25 10:39:25	","花间集鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9319351	","恩施土家族苗族自治州	","259.00	","0.00	",,"用户催单；	"
"93660912386186755	","2020-08-25 00:25:52	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","259.00	","259.00	","【爱如初恋】11枝红玫瑰鲜花花束*数量1	","商家拒单；	"
"90439943470084206	","2020-08-25 03:41:50	","八度花艺(七夕节预定,生日鲜花，表白鲜花)	","9043994	","许昌	","509.00	","509.00	","【一曲相思】33枝红玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家超时未接单；	"
"92211811223213925	","2020-08-25 10:34:47	","花鲜阁鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9221181	","合肥	","299.00	","0.00	",,"用户催单；	"
"93193512342655417	","2020-08-25 13:00:42	","花间集鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9319351	","恩施土家族苗族自治州	","259.00	","259.00	","【四块五的妞】11枝红玫瑰鲜花礼盒-七夕节表白鲜花*数量1	","缺货导致退款；	"
"93660910026515543	","2020-08-25 09:00:41	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","259.00	","259.00	","【布拉格爱恋】11枝粉玫瑰鲜花花束-七夕节表白鲜花*数量1	","用户催单；	"
"92211812342655417	","2020-08-25 14:21:57	","花鲜阁鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9221181	","合肥	","339.00	","0.00	",,"用户催单；	"
"93196512141837702	","2020-08-25 12:46:34	","爱尚花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9319651	","呼伦贝尔	","259.00	","0.00	",,"用户催单；	"
"90439942386186755	","2020-08-25 05:38:31	","八度花艺(七夕节预定,生日鲜花，表白鲜花)	","9043994	","许昌	","509.00	","509.00	","【余生都是你】33枝红玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家超时未接单；	"
"93660913213192828	","2020-08-25 09:16:43	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","259.00	","0.00	",,"用户催单；	"
"92211810372010069	","2020-08-25 14:28:07	","花鲜阁鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9221181	","合肥	","349.00	","0.00	",,"用户催单；	"
"93196514016847411	","2020-08-25 19:06:50	","爱尚花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9319651	","呼伦贝尔	","259.00	","0.00	",,"用户催单；	"
"90439940358768070	","2020-08-25 08:30:24	","八度花艺(七夕节预定,生日鲜花，表白鲜花)	","9043994	","许昌	","259.00	","0.00	",,"用户催单；	"
"93660910075108782	","2020-08-25 09:53:47	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","509.00	","0.00	",,"用户催单；	"
"92211813774986605	","2020-08-25 15:41:27	","花鲜阁鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9221181	","合肥	","259.00	","0.00	",,"用户催单；	"
"93208582141837702	","2020-08-25 16:34:19	","芳香缘鲜花批发(七夕节预定,生日鲜花，表白鲜花)	","9320858	","大连	","229.00	","0.00	",,"用户催单；	"
"90439943213192828	","2020-08-25 09:21:20	","八度花艺(七夕节预定,生日鲜花，表白鲜花)	","9043994	","许昌	","259.00	","0.00	",,"用户催单；	"
"92212380026515543	","2020-08-25 12:30:33	","南园鲜花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9221238	","盘锦	","259.00	","0.00	",,"用户催单；	"
"93208581300204059	","2020-08-25 16:34:36	","芳香缘鲜花批发(七夕节预定,生日鲜花，表白鲜花)	","9320858	","大连	","118.00	","118.00	","【谢师恩 小花束】2枝粉玫瑰（到店自取款）*数量2	","商家拒单；	"
"93660913982058332	","2020-08-25 10:11:09	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","299.00	","299.00	","【不变女神】33枝红玫瑰鲜花礼盒*数量1	","商家拒单；	"
"92212383774986605	","2020-08-25 16:17:46	","南园鲜花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9221238	","盘锦	","259.00	","0.00	",,"用户催单；	"
"90439943968253920	","2020-08-25 10:10:22	","八度花艺(七夕节预定,生日鲜花，表白鲜花)	","9043994	","许昌	","259.00	","0.00	",,"用户催单；	"
"93208580358768070	","2020-08-25 16:41:09	","芳香缘鲜花批发(七夕节预定,生日鲜花，表白鲜花)	","9320858	","大连	","259.00	","259.00	","【怦然心动】11枝红玫瑰鲜花网红礼盒-七夕节表白鲜花*数量1	","商家拒单；	"
"93660912718691708	","2020-08-25 10:14:25	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","259.00	","0.00	",,"用户催单；	"
"92212393213192828	","2020-08-25 17:04:54	","花仙子	","9221239	","鹤岗	","259.00	","259.00	","【四块五的妞】11枝红玫瑰鲜花礼盒-七夕节表白鲜花*数量1	","缺货导致退款；	"
"93660910372010069	","2020-08-25 10:38:30	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","259.00	","0.00	",,"用户催单；	"
"93226280408368023	","2020-08-25 11:45:26	","博文花艺行鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9322628	","郑州	","259.00	","0.00	",,"用户催单；	"
"92212403470084206	","2020-08-25 09:41:28	","印象花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9221240	","潍坊	","259.00	","0.00	",,"用户催单；	"
"90439943123430734	","2020-08-25 10:22:45	","八度花艺(七夕节预定,生日鲜花，表白鲜花)	","9043994	","许昌	","259.00	","0.00	",,"用户催单；	"
"93660911165886577	","2020-08-25 11:22:23	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","259.00	","0.00	",,"用户催单；	"
"92212401677285159	","2020-08-25 12:49:51	","印象花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9221240	","潍坊	","289.00	","0.00	",,"用户催单；	"
"93226972529093535	","2020-08-25 14:12:02	","锦上添花鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9322697	","长春	","259.00	","0.00	",,"用户催单；	"
"90439943774986605	","2020-08-25 10:47:51	","八度花艺(七夕节预定,生日鲜花，表白鲜花)	","9043994	","许昌	","259.00	","0.00	",,"用户催单；	"
"93660913900237471	","2020-08-25 11:31:22	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","329.00	","0.00	",,"用户催单；	"
"92663370075108782	","2020-08-25 08:59:03	","群芳鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266337	","泰州	","279.00	","0.00	",,"用户催单；	"
"93226972742513103	","2020-08-25 15:30:06	","锦上添花鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9322697	","长春	","349.00	","0.00	",,"用户催单；	"
"93660911363120396	","2020-08-25 11:31:33	","海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	","遵义	","259.00	","0.00	",,"用户催单；	"
"90439943152492135	","2020-08-25 11:19:29	","八度花艺(七夕节预定,生日鲜花，表白鲜花)	","9043994	","许昌	","259.00	","0.00	",,"用户催单；	"
"92663371294596594	","2020-08-25 09:03:15	","群芳鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266337	","泰州	","329.00	","0.00	",,"用户催单；	"
"93238423382704585	","2020-08-25 08:17:54	","花无缺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9323842	","锡林郭勒盟	","259.00	","0.00	",,"用户催单；	"
"93850390408368023	","2020-08-25 06:28:20	","惜缘花业鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385039	","菏泽	","259.00	","0.00	",,"用户催单；	"
"92663371069511785	","2020-08-25 10:10:29	","群芳鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266337	","泰州	","259.00	","0.00	",,"用户催单；	"
"90439940428454022	","2020-08-25 11:26:44	","八度花艺(七夕节预定,生日鲜花，表白鲜花)	","9043994	","许昌	","329.00	","0.00	",,"用户催单；	"
"93238423774986605	","2020-08-25 10:07:30	","花无缺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9323842	","锡林郭勒盟	","259.00	","0.00	",,"用户催单；	"
"93850392386186755	","2020-08-25 10:14:35	","惜缘花业鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385039	","菏泽	","259.00	","0.00	",,"用户催单；	"
"93850401677285159	","2020-08-25 09:12:59	","鲜花绿植鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385040	","安阳	","259.00	","0.00	",,"用户催单；	"
"92663370312975728	","2020-08-25 13:46:06	","群芳鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266337	","泰州	","518.00	","0.00	",,"用户催单；	"
"92882581223213925	","2020-08-25 08:29:43	","花开相爱鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288258	","吕梁	","509.00	","0.00	",,"用户催单；	"
"90439940472979596	","2020-08-25 17:06:03	","八度花艺(七夕节预定,生日鲜花，表白鲜花)	","9043994	","许昌	","259.00	","0.00	",,"用户催单；	"
"93850403382704585	","2020-08-25 09:20:21	","鲜花绿植鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385040	","安阳	","269.00	","0.00	",,"用户催单；	"
"92663373900237471	","2020-08-25 13:50:09	","群芳鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266337	","泰州	","259.00	","0.00	",,"用户催单；	"
"90439942631357360	","2020-08-25 17:32:57	","八度花艺(七夕节预定,生日鲜花，表白鲜花)	","9043994	","许昌	","329.00	","0.00	",,"用户催单；	"
"92882580026515543	","2020-08-25 08:49:23	","花开相爱鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288258	","吕梁	","329.00	","0.00	",,"用户催单；	"
"93850401300204059	","2020-08-25 09:29:08	","鲜花绿植鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385040	","安阳	","339.00	","0.00	",,"用户催单；	"
"92663371363120396	","2020-08-25 14:00:51	","群芳鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266337	","泰州	","259.00	","0.00	",,"用户催单；	"
"90439953049752078	","2020-08-24 20:23:59	","情缘婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043995	","南平	","259.00	","0.00	",,"用户催单；	"
"92883230408368023	","2020-08-25 08:26:25	","凤鲜婚庆花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288323	","益阳	","339.00	","0.00	",,"用户催单；	"
"92663381795091754	","2020-08-25 09:34:57	","流星花園鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266338	","永州	","259.00	","0.00	",,"用户催单；	"
"93391763892506751	","2020-08-25 11:03:39	","绿之园花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9339176	","永州	","259.00	","0.00	",,"用户催单；	"
"92883233470084206	","2020-08-25 08:30:30	","凤鲜婚庆花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288323	","益阳	","279.00	","0.00	",,"用户催单；	"
"92663381677285159	","2020-08-25 09:57:25	","流星花園鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266338	","永州	","259.00	","259.00	","【幸福时光】11枝粉玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家拒单；	"
"90439952718691708	","2020-08-25 11:43:58	","情缘婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043995	","南平	","259.00	","0.00	",,"用户催单；	"
"93391762718691708	","2020-08-25 12:59:48	","绿之园花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9339176	","永州	","239.00	","239.00	","【自由精灵】11枝粉康乃馨鲜花花束*数量1	","缺货导致退款；	"
"92663383382704585	","2020-08-25 10:00:03	","流星花園鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266338	","永州	","259.00	","259.00	","【玉软花柔】11枝粉玫瑰鲜花花束*数量1	","商家拒单；	"
"92883231677285159	","2020-08-25 10:23:09	","凤鲜婚庆花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288323	","益阳	","269.00	","0.00	",,"用户催单；	"
"93391763968253920	","2020-08-25 13:14:53	","绿之园花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9339176	","永州	","279.00	","0.00	",,"用户催单；	"
"90439953968253920	","2020-08-25 11:47:23	","情缘婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043995	","南平	","259.00	","0.00	",,"用户催单；	"
"92663381300204059	","2020-08-25 10:03:14	","流星花園鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266338	","永州	","259.00	","0.00	",,"用户催单；	"
"92883673470084206	","2020-08-25 12:52:40	","英皇鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288367	","菏泽	","259.00	","259.00	","【怦然心动】11枝红玫瑰鲜花网红礼盒-七夕节表白鲜花*数量1	","商家拒单；	"
"93391762342655417	","2020-08-25 13:55:27	","绿之园花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9339176	","永州	","329.00	","0.00	",,"用户催单；	"
"92663381223213925	","2020-08-25 10:11:39	","流星花園鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266338	","永州	","259.00	","259.00	","【布拉格爱恋】11枝粉玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家超时未接单；	"
"90439953774986605	","2020-08-25 13:52:52	","情缘婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043995	","南平	","259.00	","0.00	",,"用户催单；	"
"93391773470084206	","2020-08-25 12:00:34	","阳光鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9339177	","保定	","259.00	","0.00	",,"用户催单；	"
"92952841795091754	","2020-08-25 08:40:58	","麦萌花艺生活馆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295284	","本溪	","259.00	","0.00	",,"用户催单；	"
"92770613382704585	","2020-08-25 08:55:32	","大拇指婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9277061	","本溪	","309.00	","0.00	",,"用户催单；	"
"93425353470084206	","2020-08-25 07:16:43	","晶晶花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9342535	","漯河	","259.00	","0.00	",,"用户催单；	"
"92770611300204059	","2020-08-25 09:27:18	","大拇指婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9277061	","本溪	","329.00	","0.00	",,"用户催单；	"
"92952840358768070	","2020-08-25 12:17:06	","麦萌花艺生活馆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295284	","本溪	","269.00	","0.00	",,"用户催单；	"
"90433101795091754	","2020-08-25 11:47:13	","元寳花店鲜花礼品鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043310	","长春	","259.00	","0.00	",,"用户催单；	"
"93425352386186755	","2020-08-25 09:05:45	","晶晶花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9342535	","漯河	","259.00	","0.00	",,"用户催单；	"
"92770611294596594	","2020-08-25 12:17:03	","大拇指婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9277061	","本溪	","1299.00	","0.00	",,"用户催单；	"
"92952843892506751	","2020-08-25 13:54:59	","麦萌花艺生活馆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295284	","本溪	","359.00	","0.00	",,"用户催单；	"
"92578291795091754	","2020-08-25 11:33:41	","1°花艺礼品(七夕节预定,生日鲜花，表白鲜花)	","9257829	","安康	","329.00	","0.00	",,"用户催单；	"
"90433101677285159	","2020-08-25 12:13:55	","元寳花店鲜花礼品鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043310	","长春	","259.00	","0.00	",,"用户催单；	"
"92952862386186755	","2020-08-25 07:10:13	","婉苑鲜花鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295286	","齐齐哈尔	","349.00	","0.00	",,"用户催单；	"
"93425350358768070	","2020-08-25 12:50:46	","晶晶花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9342535	","漯河	","259.00	","0.00	",,"用户催单；	"
"92636051677285159	","2020-08-25 08:22:16	","都市花乡鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263605	","朝阳	","509.00	","0.00	",,"用户催单；	"
"93425353892506751	","2020-08-25 13:22:08	","晶晶花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9342535	","漯河	","259.00	","0.00	",,"用户催单；	"
"92953251601381307	","2020-08-24 18:13:23	","美家鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295325	","岳阳	","259.00	","0.00	",,"用户催单；	"
"90433133470084206	","2020-08-25 08:13:23	","浪漫主题花艺(七夕节预定,生日鲜花，表白鲜花)	","9043313	","佳木斯	","329.00	","0.00	",,"用户催单；	"
"92636053382704585	","2020-08-25 08:39:39	","都市花乡鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263605	","朝阳	","259.00	","0.00	",,"用户催单；	"
"93425351069511785	","2020-08-25 18:31:49	","晶晶花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9342535	","漯河	","259.00	","0.00	",,"用户催单；	"
